Organization,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,ama,ama,ama,ama,ama,ama,ama,ama,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp
MissionDescription,"The AAMC services and leads the academic medicine community to improve the health of all. Through its many programs and services, the AAMC strengthens the world's most advanced medical care by supporting the entire spectrum of education, research and patient care activities conducted by our member institutions.","THE AAMC SERVICES AND LEADS THE ACADEMIC MEDICINE COMMUNITY TO IMPROVE THE HEALTH OF ALL. THROUGH ITS MANY PROGRAMS AND SERVICES, THE AAMC STRENGTHENS THE WORLD'S MOST ADVANCED MEDICAL CARE BY SUPPORTING THE ENTIRE SPECTRUM OF EDUCATION, RESEARCH AND PATIENT CARE ACTIVITIES CONDUCTED BY OUR MEMBER INSTITUTIONS.","The AAMC services and leads the academic medicine community to improve the health of all. Through its many programs and services, the AAMC strengthens the world's most advanced medical care by supporting the entire spectrum of education, research and patient care activities conducted by our member institutions.","THE AAMC SERVES AND LEADS THE ACADEMIC MEDICINE COMMUNITY TO IMPROVE THE HEALTH OF ALL. THROUGH ITS MANY PROGRAMS AND SERVICES, THE AAMC STRENGTHENS THE WORLD'S MOST ADVANCED MEDICAL CARE BY SUPPORTING THE ENTIRE SPECTRUM OF EDUCATION, RESEARCH AND PATIENT CARE ACTIVITIES CONDUCTED BY OUR MEMBER INSTITUTIONS.",,,,,,To further the interests of the medical profession by promoting the art and science of medicine and the betterment of public health.,TO FURTHER THE INTERESTS OF THE MEDICAL PROFESSION BY PROMOTING THE ART AND SCIENCE OF MEDICINE AND THE BETTERMENT OF PUBLIC HEALTH.,TO FURTHER THE INTERESTS OF THE MEDICAL PROFESSION BY PROMOTING THE ART AND SCIENCE OF MEDICINE AND THE BETTERMENT OF PUBLIC HEALTH.,,,,,,"The mission of the NBME is to protect the health of the public through state of the art assessment of health professionals. While centered on assessment of physicians, this mission encompasses the spectrum of health professionals along the continuum of education, training, and practice and includes research in evaluation as well as development of assessment instruments.","The mission of the NBME is to protect the health of the public through state of the art assessment of health professionals. While centered on assessment of physicians, this mission encompasses the spectrum of health professionals along the continuum of education, training, and practice and includes research in evaluation as well as development of assessment instruments.","The mission of the NBME is to protect the health of the public through state of the art assessment of health professionals. While centered on assessment of physicians, this mission encompasses the spectrum of health professionals along the continuum of education, training, and practice and includes research in evaluation as well as development of assessment instruments.",,,,,,,TO PROTECT THE PUBLIC BY PROVIDING THE MEANS TO ASSESS COMPETENCIES FOR OSTEOPATHIC MEDICINE AND RELATED HEALTH CARE PROFESSIONS. SEE PART III FOR ADDITIONAL INFORMATION.,TO PROTECT THE PUBLIC BY PROVIDING THE MEANS TO ASSESS COMPETENCIES FOR OSTEOPATHIC MEDICINE AND RELATD HEALTH CARE PROFESSIONS.,TO PROTECT THE PUBLIC BY PROVIDING THE MEANS TO ASSESS COMPETENCIES FOR OSTEOPATHIC MEDICINE AND RELATED HEALTH CARE PROFESSIONS.,,,,,,,"INTERN AND RESIDENT MATCHING PROGRAM - ORGANIZE AND CONDUCT A NATIONAL CLEARING HOUSE TO MATCH INTERN AND RESIDENCY APPLICANTS WITH HOSPITALS OF THEIR CHOICE. FOR FISCAL YEAR 2010, THERE WERE 22,307 INTERNS AND RESIDENCY APPLICANTS MATCHED.","INTERN AND RESIDENT MATCHING PROGRAM - ORGANIZE AND CONDUCT A NATIONAL CLEARING HOUSE TO MATCH INTERN AND RESIDENCY APPLICANTS WITH HOSPITALS OF THEIR CHOICE. FOR FISCAL YEAR 2011, THERE WERE 22,894 INTERNS AND RESIDENCY APPLICANTS MATCHED.",INTERN AND RESIDENT MATCHING PROGRAM - ORGANIZE AND CONDUCT A NATIONAL CLEARING HOUSE TO MATCH INTERN AND RESIDENCY APPLICATNS WITH HOSPITALS OF THEIR CHOICE.,,,,,,
SignificantNewProgramServices,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
SignificantChange,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Expense,1751776.0,709893.0,8299652.0,5305104.0,,,,,,,,,,,,,,7453015.0,7530943.0,7426566.0,,,,,,,237039.0,544930.0,801001.0,,,,,,,2497219.0,2752511.0,3806889.0,,,,,,
Revenue,10319465.0,11222771.0,11935070.0,0.0,,,,,,,,,,,,,,11934390.0,13837095.0,15424446.0,,,,,,,422587.0,846816.0,897263.0,,,,,,,4199069.0,4308495.0,4373120.0,,,,,,
Description,AMOUNTS HELD FOR OTHERS,AMOUNTS HELD FOR OTHERS,AMOUNTS HELD FOR OTHERS,ACCRUED INTEREST PAYABLE,,,,,,Reserved for subleased office space,RESERVE FOR SUBLEASED OFFICE SPACE,STATE INCOME TAX PAYABLE,,,,,,Accrued Pension Cost,Accrued Pension Cost,Accrued Pension Cost,,,,,,,CASE DEVELOPMENT,CREDIT,MISC. EXPENSES,,,,,,,HEDGE FUNDS,HEDGE FUNDS,DEFERRED RENT,,,,,,
Activity2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ActivityOther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalOfOtherProgramServiceExp,29509376.0,33130791.0,41617567.0,45908215.0,,,,,,,,,,,,,,6165105.0,6807713.0,9067080.0,,,,,,,,,,,,,,,,,,,,,,,,
TotalOfOtherProgramServiceGrnt,,,129833.0,163272.0,,,,,,,,,,,,,,613420.0,479916.0,496014.0,,,,,,,,,,,,,,,,,,,,,,,,
TotalOfOtherProgramServiceRev,10319465.0,11222771.0,11935070.0,26891436.0,,,,,,,,,,,,,,971422.0,1133537.0,1488450.0,,,,,,,,,,,,,,,,,,,,,,,,
TotalProgramServiceExpense,89416997.0,96445875.0,110330112.0,109765605.0,,,,,,,,,,,,,,87277078.0,89151320.0,92770433.0,,,,,,,11851960.0,14090743.0,16020016.0,,,,,,,2497219.0,2752511.0,3806889.0,,,,,,
DescribedIn501C3,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
ScheduleBRequired,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
PoliticalActivities,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
LobbyingActivities,True,True,True,True,,,,,,,,,,,,,,True,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
SubjectToProxyTax,,,False,False,,,,,,1.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,,0.0,0.0,,,,,,
DonorAdvisedFunds,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ConservationEasements,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
CollectionsOfArt,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
CreditCounseling,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
TermOrPermanentEndowments,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ReportLandBldgEquip,,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
ReportInvestOthSecurities,,True,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,1,0,,,,,,,0.0,1.0,1.0,,,,,,
ReportProgRelInvest,,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ReportOtherAssets,,False,True,True,,,,,,1.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ReportOtherLiabilities,,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,1.0,,,,,,
ReportFin48Footnote,,False,True,True,,,,,,1.0,0.0,0.0,,,,,,False,False,True,,,,,,,true,1,1,,,,,,,0.0,1.0,1.0,,,,,,
IndependentAuditFinancialStmt,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
ConsolidatedAuditFinancialStmt,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
School,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ForeignOffice,False,False,False,False,,,,,,1.0,1.0,1.0,,,,,,False,False,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ForeignActivities,False,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
MoreThan5000KToOrganizations,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
MoreThan5000KToIndividuals,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ProfessionalFundraising,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
FundraisingActivities,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Gaming,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Hospital,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
GrantsToOrganizations,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,0,0,,,,,,,0.0,0.0,0.0,,,,,,
GrantsToIndividuals,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ScheduleJRequired,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
TaxExemptBonds,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
InvestTaxExemptBonds,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,
EscrowAccount,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,
OnBehalfOfIssuer,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,
ExcessBenefitTransaction,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
PriorExcessBenefitTransaction,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
LoanToOfficerOrDQP,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
GrantToRelatedPerson,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
BsnssRltnshpWithOrganization,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,True,True,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
BsnssRltnshpThruFamilyMember,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,false,1,1,,,,,,,0.0,0.0,0.0,,,,,,
OfficerEntityWithBsnssRltnshp,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
DeductibleNonCashContributions,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
DeductibleContributionsOfArt,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Terminated,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
PartialLiquidation,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
DisregardedEntity,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
RelatedEntity,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
RelatedOrgControlledEntity,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
TransactionRelatedEntity,,True,True,True,,,,,,1.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,,,,,,,,0.0,0.0,,,,,,,
TransfersToExemptNonChrtblOrg,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ActivitiesConductedPartnership,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ScheduleORequired,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
NumberFormsTransmittedWith1096,230.0,272.0,311.0,368.0,,,,,,473.0,515.0,524.0,,,,,,362.0,390.0,411.0,,,,,,,144.0,159.0,220.0,,,,,,,0.0,0.0,6.0,,,,,,
NumberW2GIncluded,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,
ComplianceWithBackupWitholding,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,False,True,True,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
NumberOfEmployees,638.0,656.0,704.0,720.0,,,,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,,,,,,,138.0,165.0,181.0,,,,,,,0.0,0.0,14.0,,,,,,
EmploymentTaxReturnsFiled,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,,,1.0,,,,,,
UnrelatedBusinessIncome,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Form990-TFiled,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignFinancialAccount,False,False,False,False,,,,,,1.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,1.0,1.0,1.0,,,,,,
ProhibitedTaxShelterTrans,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
TaxablePartyNotification,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
NonDeductibleContributions,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
QuidProQuoContributions,True,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Form8282PropertyDisposedOf,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
FundsToPayPremiums,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
PremiumsPaid,False,False,False,False,,,,,,,,,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
IndoorTanningServices,,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
InfoInScheduleOPartVI,,X,X,X,,,,,,X,X,X,,,,,,X,X,X,,,,,,,X,X,X,,,,,,,X,X,X,,,,,,
NbrVotingGoverningBodyMembers,17.0,17.0,17.0,17.0,,,,,,21.0,21.0,21.0,,,,,,10.0,12.0,12.0,,,,,,,21.0,22.0,22.0,,,,,,,20.0,20.0,19.0,,,,,,
NumberIndependentVotingMembers,16.0,16.0,16.0,16.0,,,,,,21.0,21.0,21.0,,,,,,9.0,11.0,11.0,,,,,,,17.0,20.0,20.0,,,,,,,19.0,19.0,19.0,,,,,,
FamilyOrBusinessRelationship,False,False,False,False,,,,,,1.0,1.0,0.0,,,,,,False,False,False,,,,,,,false,0,1,,,,,,,0.0,0.0,0.0,,,,,,
DelegationOfManagementDuties,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,1.0,1.0,0.0,,,,,,
ChangesToOrganizingDocs,False,False,False,True,,,,,,0.0,0.0,0.0,,,,,,True,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,1.0,,,,,,
MaterialDiversionOrMisuse,False,False,False,True,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
MembersOrStockholders,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ElectionOfBoardMembers,False,False,False,False,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
DecisionsSubjectToApproval,True,True,True,True,,,,,,0.0,0.0,0.0,,,,,,True,True,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
MinutesOfGoverningBody,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
MinutesOfCommittees,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
OfficerMailingAddress,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
LocalChapters,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
Form990ProvidedToGoverningBody,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
ConflictOfInterestPolicy,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
AnnualDisclosureCoveredPersons,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
RegularMonitoringEnforcement,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
WhistleblowerPolicy,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,0.0,0.0,0.0,,,,,,
DocumentRetentionPolicy,True,True,True,True,,,,,,0.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
CompensationProcessCEO,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
CompensationProcessOther,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,0,0,,,,,,,0.0,0.0,1.0,,,,,,
InvestmentInJointVenture,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,True,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
StatesWhereCopyOfReturnIsFiled,NY,NY,NY,NY,,,,,,,,,,,,,,,,,,,,,,,IL,IL,IL,,,,,,,,,,,,,,,
UponRequest,X,X,X,X,,,,,,X,X,X,,,,,,X,X,X,,,,,,,X,X,X,,,,,,,X,X,X,,,,,,
TheBooksAreInCareOf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InfoInScheduleOPartVII,,X,X,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form990PartVIISectionA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalReportableCompFromOrg,6849156.0,6529809.0,7589034.0,7937240.0,,,,,,7065129.0,7875066.0,8205011.0,,,,,,4351685.0,4658033.0,5541634.0,,,,,,,1691581.0,1979836.0,1594723.0,,,,,,,225905.0,596761.0,1019669.0,,,,,,
TotalReportableCompFrmRltdOrgs,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,
TotalOtherCompensation,663858.0,758598.0,937843.0,1303812.0,,,,,,616820.0,1019623.0,792162.0,,,,,,1316829.0,1299148.0,1624879.0,,,,,,,267333.0,281922.0,175302.0,,,,,,,34242.0,54319.0,161601.0,,,,,,
NumberIndividualsGT100K,19.0,18.0,159.0,173.0,,,,,,269.0,260.0,275.0,,,,,,116.0,118.0,139.0,,,,,,,9.0,11.0,12.0,,,,,,,1.0,3.0,6.0,,,,,,
FormersListed,True,False,False,False,,,,,,0.0,1.0,1.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
TotalCompGT150K,True,True,True,True,,,,,,1.0,1.0,1.0,,,,,,True,True,True,,,,,,,true,1,1,,,,,,,1.0,1.0,1.0,,,,,,
CompensationFromOtherSources,False,False,False,False,,,,,,0.0,0.0,0.0,,,,,,False,False,False,,,,,,,false,0,0,,,,,,,0.0,0.0,0.0,,,,,,
ContractorCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NumberOfContractorsGT100K,5.0,5.0,130.0,130.0,,,,,,39.0,40.0,105.0,,,,,,8.0,9.0,9.0,,,,,,,3.0,8.0,5.0,,,,,,,2.0,3.0,4.0,,,,,,
GovernmentGrants,1473243.0,971724.0,1014539.0,1141065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AllOtherContributions,1787461.0,1702494.0,1396087.0,1303446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalContributions,3260704.0,2674218.0,2410626.0,2444511.0,,,,,,38291369.0,37864411.0,38916878.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ProgramServiceRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalOthProgramServiceRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalProgramServiceRevenue,105841316.0,113656520.0,117320068.0,133363474.0,,,,,,49848054.0,55858535.0,56904536.0,,,,,,106136698.0,111153205.0,117754415.0,,,,,,,14571525.0,16025585.0,18054232.0,,,,,,,4199069.0,4308495.0,4373120.0,,,,,,
InvestmentIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeFromInvestBondProceeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RoyaltiesRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossAmountSalesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LessCostOthBasisSalesExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetGainOrLossInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromFundraisingEvents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromGaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherRevenueMisc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalOtherRevenue,1164477.0,819686.0,978717.0,938349.0,,,,,,30207656.0,32554492.0,22105198.0,,,,,,0.0,0.0,0.0,,,,,,,7740.0,102383.0,211470.0,,,,,,,2690.0,1575.0,2993.0,,,,,,
TotalRevenue,,,,,,,,,,236011567.0,247052700.0,,,,,,,109709170.0,116899163.0,,,,,,,,14795776.0,16485497.0,,,,,,,,4435441.0,4775802.0,,,,,,,
GrantsToDomesticOrgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrantsToDomesticIndividuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignGrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BenefitsToMembers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompCurrentOfficersDirectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompDisqualPersons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherSalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PensionPlanContributions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherEmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PayrollTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesForServicesManagement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesForServicesLegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesForServicesAccounting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
